Date,VaR 99%,VaR 95%,VaR 90%
2006-08-31,2.5674766623597187,1.7468548506250443,1.3332035291540896
2006-09-01,2.4992292707896238,1.6937325926748448,1.291781834350364
2006-09-04,2.4304193552576074,1.6409719444373911,1.246421831825364
2006-09-05,2.352690196283237,1.5974934026377055,1.2141084573099545
2006-09-06,2.303489566053051,1.5597790292956857,1.1839037439507687
2006-09-07,2.2659752532324005,1.5314764453132084,1.1610701636488334
2006-09-08,2.2020283983943476,1.4871006814360468,1.1259059927742923
2006-09-11,2.392969046297284,1.6290450094149325,1.2434000273237484
2006-09-12,2.354200016456225,1.5999084715863763,1.2191300805391627
2006-09-13,2.2999694139664917,1.5549685883182156,1.1853844223290884
2006-09-14,2.5314790387538944,1.7243983741249453,1.3131432241981429
2006-09-15,2.4622838379985943,1.6733100957877547,1.2724488681641128
2006-09-18,2.4600006220777693,1.6635207926731754,1.2620980128433532
2006-09-19,2.3885444841361467,1.6143616850727578,1.223120914973369
2006-09-20,2.3568477399318963,1.5925656119875982,1.2057844478785438
2006-09-21,2.288354900243288,1.5454817343359595,1.1686684419022402
2006-09-22,2.419398036884778,1.6356928468496572,1.2398759771334331
2006-09-25,2.364254116488066,1.5977981718311558,1.2097295893337543
2006-09-26,2.3767993156921974,1.6066068581091018,1.2173766411330982
2006-09-27,2.419640741308849,1.6359814521655267,1.239869983193394
2006-09-28,2.399827077606932,1.6222541442789722,1.2287340714633475
2006-09-29,2.331186025504065,1.5694409209064972,1.190644339101166
2006-10-02,2.262875664904814,1.5280631870385046,1.1572353373531021
2006-10-04,2.4715196288198316,1.6718706884808245,1.2757901062517965
2006-10-09,2.895183277367452,1.978561058535119,1.5089440079684606
2006-10-10,2.827439002244017,1.9349250076701807,1.4883657121934477
2006-10-11,2.743937227828561,1.8772177459475698,1.4443167700893575
2006-10-12,2.6742225950198093,1.8255906243746014,1.4036268815759148
2006-10-13,2.705430389239681,1.8465191810218573,1.4196249071788627
2006-10-16,2.6489700450875056,1.8057041656645938,1.3791276596775075
2006-10-17,2.5896470491607424,1.7624862029537791,1.3459022421376268
2006-10-18,2.5173057025123806,1.7094917364887912,1.3036812441188035
2006-10-19,2.4479533267378635,1.6594994416720015,1.2644019641964148
2006-10-20,2.4172396777642815,1.6378805804127423,1.2464527796832554
2006-10-23,2.3462255043944693,1.5904083340778392,1.2000329534382623
2006-10-24,2.2781877581019154,1.544589850608112,1.1628487297599532
2006-10-25,2.219518418117719,1.5056061068445963,1.1327393753784651
2006-10-26,2.156231410323829,1.4620380020064623,1.1012186366103294
2006-10-27,2.113363395337125,1.4324075030533676,1.0726906188362788
2006-10-30,2.168046554041883,1.4705264200732453,1.104728897887927
2006-10-31,2.1354155955508483,1.4480144894032512,1.0886131726921278
2006-11-01,2.115207694020732,1.4342709172833303,1.0721144590371354
2006-11-02,2.0925851339319146,1.418671774179665,1.0597101814182004
2006-11-03,2.0317009287990153,1.3698062461691602,1.027145457985179
2006-11-06,1.9959058391082085,1.345061086824023,1.0041915914034294
2006-11-07,1.9705547547466704,1.3279168325682993,0.9909892271862598
2006-11-08,1.959919812107626,1.3212916772906966,0.9854289276050031
2006-11-09,2.09969543384006,1.4159653872004356,1.0588695735998566
2006-11-10,2.0519431379950754,1.384052794080184,1.033718880717965
2006-11-13,1.9968545576030465,1.3593727863236666,1.008005429262009
2006-11-14,1.9911075449541729,1.3490645095770708,1.0037619351192992
